      85      59 1196867
      84      60 1199082
      83      61 1195968
      82      62 1195736
      81      63 1188603
      80      64 1183959
      79      65 1173786
      78      66 1167219
      77      67 1155024
      76      68 1145952
      91      54 1180155
      90      55 1187369
      89      56 1193945
      88      57 1198730
      87      58 1202062
      86      59 1203815
      85      60 1204837
      84      61 1203892
      83      62 1202493
      82      63 1199052
      81      64 1193198
      80      65 1185375
      79      66 1176994
      78      67 1167105
      77      68 1156810
      76      69 1144195
      92      54 1184790
      91      55 1191010
      90      56 1199594
      89      57 1202938
      88      58 1208705
      87      59 1208968
      86      60 1212403
      85      61 1210149
      84      62 1210909
      83      63 1206246
      82      64 1204436
      81      65 1195331
      80      66 1189332
      79      67 1177490
      78      68 1169898
      77      69 1155736
      93      54 1187466
      92      55 1195478
      91      56 1203342
      90      57 1208737
      89      58 1213137
      88      59 1215780
      87      60 1217695
      86      61 1217808
      85      62 1217250
      84      63 1214746
      83      64 1211777
      82      65 1206383
      81      66 1199036
      80      67 1189903
      79      68 1180263
      78      69 1168797
      93      55 1198800
      92      56 1208760
      91      57 1213097
      90      58 1219570
      89      59 1220927
      88      60 1225028
      87      61 1223704
      86      62 1225392
      85      63 1221570
      84      64 1220761
      83      65 1214242
      82      66 1210779
      81      67 1200147
      80      68 1193028
      79      69 1179856
      78      70 1170088
      94      55 1203473
      93      56 1212264
      92      57 1218820
      91      58 1223946
      90      59 1227522
      89      60 1230066
      88      61 1230974
      87      62 1231263
      86      63 1229785
      85      64 1227690
      84      65 1223270
      83      66 1218707
      82      67 1211897
      81      68 1203168
      80      69 1192745
      79      70 1181421
      95      55 1206600
      94      56 1217550
      93      57 1223100
      92      58 1230150
      91      59 1232843
      90      60 1237446
      89      61 1236578
      88      62 1239249
      87      63 1236207
      86      64 1236396
      85      65 1230956
      84      66 1228380
      83      67 1220229
      82      68 1215332
      81      69 1203300
      80      70 1194600
      79      71 1180050
      96      55 1211020
      95      56 1220835
      94      57 1228536
      93      58 1234893
      92      59 1239381
      91      60 1242781
      90      61 1244441
      89      62 1244846
      88      63 1244140
      87      64 1242894
      86      65 1239545
      85      66 1235893
      84      67 1229984
      83      68 1223835
      82      69 1215568
      81      70 1205554
      80      71 1193353
      96      56 1225576
      95      57 1232264
      94      58 1240624
      93      59 1244485
      92      60 1250057
      91      61 1250379
      90      62 1253104
      89      63 1250447
      88      64 1251484
      87      65 1246712
      86      66 1245330
      85      67 1238031
      84      68 1234141
      83      69 1224634
      82      70 1218386
      81      71 1204752
      97      56 1228743
      96      57 1237311
      95      58 1244961
      94      59 1250377
      93      60 1255319
      92      61 1257873
      91      62 1258972
      90      63 1258997
      89      64 1257731
      88      65 1255379
      87      66 1252426
      86      67 1247513
      85      68 1242199
      84      69 1234946
      83      70 1227213
      82      71 1217773
      81      72 1205946
      97      57 1240778
      96      58 1250326
      95      59 1255023
      94      60 1261737
      93      61 1263758
      92      62 1266939
      91      63 1265439
      90      64 1266626
      89      65 1262292
      88      66 1261747
      87      67 1255209
      86      68 1252396
      85      69 1243430
      84      70 1238152
      83      71 1227072
      82      72 1219372
      98      57 1245270
      97      58 1254105
      96      59 1260615
      95      60 1266660
      94      61 1270304
      93      62 1272746
      92      63 1273591
      91      64 1273061
      90      65 1271456
      89      66 1268579
      88      67 1264676
      87      68 1260069
      86      69 1253708
      85      70 1246794
      84      71 1238061
      83      72 1228840
      82      73 1217680
      98      58 1259076
      97      59 1264848
      96      60 1272710
      95      61 1275623
      94      62 1279991
      93      63 1279930
      92      64 1281597
      91      65 1278370
      90      66 1278021
      89      67 1272063
      88      68 1270138
      87      69 1261984
      86      70 1257625
      85      71 1247329
      84      72 1240652
      83      73 1227876
      99      58 1262437
      98      59 1269973
      97      60 1277038
      96      61 1281842
      95      62 1285422
      94      63 1287376
      93      64 1287957
      92      65 1287115
      91      66 1284990
      90      67 1281608
      89      68 1277416
      88      69 1271925
      87      70 1265874
      86      71 1258134
      85      72 1249563
      84      73 1239719
      99      59 1273796
      98      60 1282802
      97      61 1286641
      96      62 1291982
      95      63 1293198
      94      64 1295895
      93      65 1293893
      92      66 1294045
      91      67 1289041
      90      68 1287373
      89      69 1279990
      88      70 1276518
      87      71 1266936
      86      72 1261044
      85      73 1249148
      84      74 1241090
     100      59 1278678
      99      60 1286628
      98      61 1292511
      97      62 1297043
      96      63 1300105
      95      64 1301838
      94      65 1302026
      93      66 1300878
      92      67 1298258
      91      68 1294707
      90      69 1289927
      89      70 1284418
      88      71 1277508
      87      72 1269865
      86      73 1260676
      85      74 1250694
     100      60 1291840
      99      61 1296800
      98      62 1303360
      97      63 1305440
      96      64 1309289
      95      65 1308401
      94      66 1309454
      93      67 1305381
      92      68 1304270
      91      69 1297731
      90      70 1294816
      89      71 1286128
      88      72 1281019
      87      73 1270176
      86      74 1262880
      85      75 1249440
     101      60 1295567
     100      61 1302168
      99      62 1307964
      98      63 1311989
      97      64 1314925
      96      65 1316098
      95      66 1315908
      94      67 1314268
      93      68 1311492
      92      69 1307399
      91      70 1302562
      90      71 1296498
      89      72 1289472
      88      73 1281077
      87      74 1272061
      86      75 1261677
     101      61 1306206
     100      62 1313820
      99      63 1316898
      98      64 1321770
      97      65 1322382
      96      66 1324105
      95      67 1321183
      94      68 1320696
      93      69 1315054
      92      70 1312621
      91      71 1304845
      90      72 1300398
      89      73 1290217
      88      74 1283662
      87      75 1271214
      86      76 1262628
     102      61 1311009
     101      62 1318018
     100      63 1322908
      99      64 1326983
      98      65 1329374
      97      66 1330376
      96      67 1329591
      95      68 1327599
      94      69 1324378
      93      70 1320165
      92      71 1314869
      91      72 1308582
      90      73 1301055
      89      74 1292639
      88      75 1282955
      87      76 1272215
     102      62 1323316
     101      63 1327580
     100      64 1333320
      99      65 1334927
      98      66 1338034
      97      67 1336266
      96      68 1336446
      95      69 1331603
      94      70 1329955
      93      71 1322791
      92      72 1319188
      91      73 1309868
      90      74 1304036
      89      75 1292648
      88      76 1284694
      87      77 1270672
     103      62 1327095
     102      63 1333035
     101      64 1338150
     100      65 1341615
      99      66 1343750
      98      67 1344255
      97      68 1343096
      96      69 1340721
      95      70 1337290
      94      71 1332664
      93      72 1327074
      92      73 1320512
      91      74 1312735
      90      75 1303748
      89      76 1293930
      88      77 1283205
     103      63 1337130
     102      64 1344102
     101      65 1346741
     100      66 1350794
      99      67 1350498
      98      68 1351571
      97      69 1347751
      96      70 1346663
      95      71 1340312
      94      72 1337369
      93      73 1328825
      92      74 1323837
      91      75 1313060
      90      76 1305819
      89      77 1292808
      88      78 1283678
     104      63 1342179
     103      64 1348525
     102      65 1352867
     101      66 1356207
     100      67 1357778
      99      68 1358007
      98      69 1356476
      97      70 1353740
      96      71 1349864
      95      72 1345048
      94      73 1339150
      93      74 1332106
      92      75 1324143
      91      76 1314958
      90      77 1304748
      89      78 1293415
     104      64 1354080
     103      65 1357608
     102      66 1362917
     101      67 1363631
     100      68 1365779
      99      69 1363317
      98      70 1362792
      97      71 1357499
      96      72 1355012
      95      73 1347264
      94      74 1342979
      93      75 1333100
      92      76 1326513
      91      77 1314432
      90      78 1305998
     105      64 1357915
     104      65 1363323
     103      66 1368021
     102      67 1370438
     101      68 1371782
     100      69 1371351
      99      70 1369659
      98      71 1366583
      97      72 1362441
      96      73 1357232
      95      74 1351077
      94      75 1343763
      93      76 1335316
      92      77 1325893
      91      78 1315327
      90      79 1304004
     105      65 1367650
     104      66 1374110
     103      67 1375951
     102      68 1379039
     101      69 1377943
     100      70 1378129
      99      71 1373887
      98      72 1372050
      97      73 1365151
      96      74 1361523
      95      75 1352365
      94      76 1346594
      93      77 1335180
      92      78 1327406
      91      79 1313930
     106      65 1372788
     105      66 1378602
     104      67 1382364
     103      68 1384721
     102      69 1385429
     101      70 1384743
     100      71 1382482
      99      72 1379298
      98      73 1374804
      97      74 1369389
      96      75 1362769
      95      76 1355030
      94      77 1346384
      93      78 1336639
      92      79 1325955
      91      80 1314135
     106      66 1384428
     105      67 1387180
     104      68 1391556
     103      69 1391664
     102      70 1392763
     101      71 1389461
     100      72 1388341
      99      73 1382484
      98      74 1379469
      97      75 1371115
      96      76 1366046
      95      77 1355532
      94      78 1348344
      93      79 1335752
      92      80 1326774
     107      66 1388498
     106      67 1392996
     105      68 1396802
     104      69 1398615
     103      70 1399130
     102      71 1397677
     101      72 1395421
     100      73 1391622
      99      74 1387171
      98      75 1381216
      97      76 1374317
      96      77 1366370
      95      78 1357254
      94      79 1347352
      93      80 1336252
     107      67 1397568
     106      68 1403136
     105      69 1404297
     104      70 1406594
     103      71 1404438
     102      72 1403927
     101      73 1399038
     100      74 1396743
      99      75 1389406
      98      76 1384948
      97      77 1375037
      96      78 1368705
      95      79 1356852
      94      80 1348469
     108      67 1402800
     107      68 1407875
     106      69 1410815
     105      70 1412417
     104      71 1412105
     103      72 1410635
     102      73 1407777
     101      74 1404219
     100      75 1399094
      99      76 1393126
      98      77 1385669
      97      78 1377147
      96      79 1368119
      95      80 1357878
     108      68 1413808
     107      69 1415938
     106      70 1419282
     105      71 1418393
     104      72 1418800
     103      73 1414806
     102      74 1413299
     101      75 1406939
     100      76 1403192
      99      77 1394172
      98      78 1388457
      97      79 1377200
      96      80 1369743
      95      81 1356608
     109      68 1418301
     108      69 1422195
     107      70 1424848
     106      71 1425466
     105      72 1425184
     104      73 1423235
     103      74 1420432
     102      75 1416216
     101      76 1411115
     100      77 1404430
      99      78 1396971
      98      79 1388369
      97      80 1378812
      96      81 1368582
     109      69 1426848
     108      70 1431629
     107      71 1431491
     106      72 1432810
     105      73 1430091
     104      74 1429217
     103      75 1423672
     102      76 1420782
     101      77 1412706
     100      78 1407670
      99      79 1397211
      98      80 1390424
      97      81 1378076
      96      82 1368975
     110      69 1432358
     109      70 1436475
     108      71 1438283
     107      72 1438909
     106      73 1438021
     105      74 1436176
     104      75 1432677
     103      76 1428327
     102      77 1422603
     101      78 1416006
     100      79 1407912
      99      80 1399100
      98      81 1389697
      97      82 1378658
     110      70 1442520
     109      71 1443978
     108      72 1446297
     107      73 1444662
     106      74 1444588
     105      75 1440000
     104      76 1437737
     103      77 1430573
     102      78 1426250
     101      79 1416629
     100      80 1410494
      99      81 1398780
      98      82 1390624
     111      70 1446914
     110      71 1450172
     109      72 1451991
     108      73 1452239
     107      74 1451269
     106      75 1448744
     105      76 1445003
     104      77 1440139
     103      78 1434260
     102      79 1426975
     101      80 1418982
     100      81 1410339
      99      82 1399908
     111      71 1455272
     110      72 1458710
     109      73 1458302
     108      74 1459334
     107      75 1455745
     106      76 1454131
     105      77 1447790
     104      78 1444126
     103      79 1435476
     102      80 1429969
     101      81 1418963
     100      82 1411654
     112      71 1461072
     111      72 1464007
     110      73 1465236
     109      74 1465524
     108      75 1464187
     107      76 1461255
     106      77 1457008
     105      78 1451801
     104      79 1445433
     103      80 1438263
     102      81 1430268
     101      82 1420468
     113      71 1465928
     112      72 1470294
     111      73 1470852
     110      74 1472936
     109      75 1470673
     108      76 1469920
     107      77 1464493
     106      78 1461431
     105      79 1453635
     104      80 1448884
     103      81 1438637
     102      82 1432015
     101      83 1419192
     113      72 1475190
     112      73 1477478
     111      74 1478690
     110      75 1478340
     109      76 1476545
     108      77 1473288
     107      78 1468854
     106      79 1463256
     105      80 1456783
     104      81 1449579
     103      82 1440582
     102      83 1430420
     114      72 1481304
     113      73 1482755
     112      74 1485881
     111      75 1484519
     110      76 1484806
     109      77 1480197
     108      78 1478107
     107      79 1471174
     106      80 1467216
     105      81 1458091
     104      82 1451793
     103      83 1439491
     115      72 1485902
     114      73 1489081
     113      74 1491347
     112      75 1491876
     111      76 1491096
     110      77 1488812
     109      78 1485027
     108      79 1480537
     107      80 1474867
     106      81 1468410
     105      82 1460163
     104      83 1450774
     116      72 1491968
     115      73 1494036
     114      74 1498181
     113      75 1497748
     112      76 1499086
     111      77 1495495
     110      78 1494207
     109      79 1487903
     108      80 1485021
     107      81 1476385
     106      82 1471070
     105      83 1459677
     104      84 1452229
     116      73 1500282
     115      74 1503060
     114      75 1504780
     113      76 1505006
     112      77 1503692
     111      78 1500940
     110      79 1497256
     109      80 1492522
     108      81 1486712
     107      82 1479205
     106      83 1470605
     105      84 1461178
     117      73 1505180
     116      74 1509949
     115      75 1510443
     114      76 1512798
     113      77 1510061
     112      78 1509850
     111      79 1504627
     110      80 1502334
     109      81 1494513
     108      82 1489815
     107      83 1479511
     106      84 1472396
     117      74 1514821
     116      75 1517294
     115      76 1518557
     114      77 1518087
     113      78 1516296
     112      79 1513625
     111      80 1509628
     110      81 1504532
     109      82 1497715
     108      83 1489926
     107      84 1480959
     118      74 1521408
     117      75 1522752
     116      76 1526115
     115      77 1524285
     114      78 1524963
     113      79 1520665
     112      80 1519117
     111      81 1512196
     110      82 1508097
     109      83 1498305
     108      84 1492047
     118      75 1529332
     117      76 1531698
     116      77 1532057
     115      78 1531218
     114      79 1529353
     113      80 1526227
     112      81 1521709
     111      82 1515807
     110      83 1508702
     109      84 1500407
     108      85 1491411
     119      75 1534734
     118      76 1538810
     117      77 1538124
     116      78 1539576
     115      79 1536292
     114      80 1535440
     113      81 1529302
     112      82 1525891
     111      83 1516890
     110      84 1511124
     109      85 1500532
     119      76 1544147
     118      77 1545356
     117      78 1545681
     116      79 1544671
     115      80 1542319
     114      81 1538692
     113      82 1533468
     112      83 1526996
     111      84 1519265
     110      85 1510883
     109      86 1501560
     120      76 1550801
     119      77 1551175
     118      78 1553603
     117      79 1551313
     116      80 1551217
     115      81 1546105
     114      82 1543186
     113      83 1535052
     112      84 1529735
     111      85 1519412
     110      86 1512726
     120      77 1558077
     119      78 1559449
     118      79 1559385
     117      80 1558003
     116      81 1555021
     115      82 1550646
     114      83 1544803
     113      84 1537689
     112      85 1529894
     111      86 1521293
     121      77 1563606
     120      78 1567005
     119      79 1565897
     118      80 1566487
     117      81 1562240
     116      82 1560018
     115      83 1552556
     114      84 1547877
     113      85 1538294
     112      86 1532071
     122      77 1570353
     121      78 1572561
     120      79 1573482
     119      80 1573152
     118      81 1570882
     117      82 1567268
     116      83 1562056
     115      84 1555690
     114      85 1548513
     113      86 1540419
     112      87 1531367
     122      78 1579844
     121      79 1579726
     120      80 1581180
     119      81 1577941
     118      82 1576354
     117      83 1569698
     116      84 1565500
     115      85 1556752
     114      86 1550988
     113      87 1540080
     123      78 1585052
     122      79 1586930
     121      80 1587410
     120      81 1586147
     119      82 1583440
     118      83 1578817
     117      84 1573143
     116      85 1566624
     115      86 1559117
     114      87 1550675
     124      78 1591962
     123      79 1592992
     122      80 1595164
     121      81 1593018
     120      82 1592188
     119      83 1586205
     118      84 1582613
     117      85 1574497
     116      86 1569399
     115      87 1559200
     114      88 1552350
     124      79 1599815
     123      80 1601159
     122      81 1600869
     121      82 1599112
     120      83 1595083
     119      84 1590067
     118      85 1584141
     117      86 1577357
     116      87 1569551
     115      88 1560989
     125      79 1605480
     124      80 1608651
     123      81 1607524
     122      82 1607506
     121      83 1602281
     120      84 1599164
     119      85 1591924
     118      86 1587251
     117      87 1577877
     116      88 1571649
     126      79 1611505
     125      80 1614320
     124      81 1615071
     123      82 1614238
     122      83 1610747
     121      84 1606413
     120      85 1601093
     119      86 1595052
     118      87 1587866
     117      88 1579935
     126      80 1621049
     125      81 1621574
     124      82 1622324
     123      83 1617784
     122      84 1615155
     121      85 1608611
     120      86 1604526
     119      87 1595870
     118      88 1590279
     117      89 1579546
     127      80 1624391
     126      81 1628426
     125      82 1629062
     124      83 1625882
     123      84 1622191
     122      85 1617506
     121      86 1612112
     120      87 1605540
     119      88 1598377
     118      89 1590002
     128      80 1629264
     127      81 1632213
     126      82 1636430
     125      83 1632769
     124      84 1630586
     123      85 1624825
     122      86 1621200
     121      87 1613435
     120      88 1608273
     119      89 1598445
     129      80 1632708
     128      81 1637172
     127      82 1640367
     126      83 1640229
     125      84 1637554
     124      85 1633285
     123      86 1628553
     122      87 1622611
     121      88 1616203
     120      89 1608433
     119      90 1600000
     130      80 1637580
     129      81 1640852
     128      82 1645552
     127      83 1644834
     126      84 1645212
     125      85 1640449
     124      86 1637292
     123      87 1630259
     122      88 1625669
     121      89 1616559
     120      90 1610524
     130      81 1645800
     129      82 1649387
     128      83 1649971
     127      84 1649763
     126      85 1648196
     125      86 1644521
     124      87 1639141
     123      88 1633366
     122      89 1626219
     121      90 1618729
     131      81 1649360
     130      82 1654514
     129      83 1654302
     128      84 1655772
     127      85 1653242
     126      86 1652497
     125      87 1646593
     124      88 1642464
     123      89 1634202
     122      90 1628618
     121      91 1618302
     131      82 1658222
     130      83 1659486
     129      84 1660127
     128      85 1659271
     127      86 1657607
     126      87 1654676
     125      88 1649985
     124      89 1643406
     123      90 1636671
     122      91 1628342
     132      82 1663291
     131      83 1663527
     130      84 1666015
     129      85 1664142
     128      86 1664299
     127      87 1660156
     126      88 1658314
     125      89 1651205
     124      90 1646139
     123      91 1636586
     133      82 1666680
     132      83 1668750
     131      84 1670156
     130      85 1670090
     129      86 1669219
     128      87 1666951
     127      88 1663954
     126      89 1659693
     125      90 1653995
     124      91 1646277
     133      83 1672596
     132      84 1675904
     131      85 1674648
     130      86 1675866
     129      87 1672361
     128      88 1671268
     127      89 1665654
     126      90 1662688
     125      91 1654409
     134      83 1677627
     133      84 1679858
     132      85 1680581
     131      86 1680535
     130      87 1679096
     129      88 1676742
     128      89 1673139
     127      90 1668849
     126      91 1663214
     125      92 1656795
     135      83 1681216
     134      84 1685472
     133      85 1684948
     132      86 1687048
     131      87 1684424
     130      88 1684050
     129      89 1679075
     128      90 1676762
     127      91 1669684
     126      92 1665649
     135      84 1689147
     134      85 1690722
     133      86 1691506
     132      87 1690936
     131      88 1689377
     130      89 1686420
     129      90 1682735
     128      91 1677904
     127      92 1672431
     136      84 1694440
     135      85 1694838
     134      86 1697795
     133      87 1696143
     132      88 1696570
     131      89 1692308
     130      90 1690610
     129      91 1684120
     128      92 1680580
     136      85 1700374
     135      86 1702007
     134      87 1702419
     133      88 1701951
     132      89 1699609
     131      90 1696411
     130      91 1692188
     129      92 1687114
     137      85 1704516
     136      86 1708177
     135      87 1707420
     134      88 1708665
     133      89 1705582
     132      90 1704219
     131      91 1698522
     130      92 1695636
     138      85 1709964
     137      86 1712417
     136      87 1713456
     135      88 1713823
     134      89 1712448
     133      90 1710107
     132      91 1706396
     131      92 1702092
     138      86 1718304
     137      87 1718255
     136      88 1720301
     135      89 1718111
     134      90 1717567
     133      91 1712912
     132      92 1710285
     139      86 1722375
     138      87 1724168
     137      88 1725206
     136      89 1724779
     135      90 1723325
     134      91 1720508
     133      92 1716694
     132      93 1711688
     140      86 1727996
     139      87 1728674
     138      88 1731602
     137      89 1730179
     136      90 1730509
     135      91 1726891
     134      92 1724814
     133      93 1718730
     141      86 1732010
     140      87 1734462
     139      88 1736163
     138      89 1736709
     137      90 1735972
     136      91 1734164
     135      92 1731191
     134      93 1726880
     142      86 1737588
     141      87 1738956
     140      88 1742472
     139      89 1741736
     138      90 1743077
     137      91 1740143
     136      92 1739059
     135      93 1733712
     134      94 1730632
     142      87 1744451
     141      88 1746922
     140      89 1747950
     139      90 1748334
     138      91 1747240
     137      92 1745145
     136      93 1741797
     135      94 1737391
     143      87 1748690
     142      88 1753039
     141      89 1752968
     140      90 1755128
     139      91 1753035
     138      92 1752812
     137      93 1748409
     136      94 1745928
     144      87 1753983
     143      88 1757217
     142      89 1758926
     141      90 1760246
     140      91 1759855
     139      92 1758691
     138      93 1756092
     137      94 1752648
     136      95 1747746
     145      87 1758096
     144      88 1762968
     143      89 1763780
     142      90 1766686
     141      91 1765404
     140      92 1765959
     139      93 1762504
     138      94 1760639
     137      95 1754848
     145      88 1767072
     144      89 1769402
     143      90 1771472
     142      91 1771933
     141      92 1771721
     140      93 1769910
     139      94 1767025
     138      95 1763111
     137      96 1758218
     146      88 1772550
     145      89 1773954
     144      90 1777663
     143      91 1777153
     142      92 1778566
     141      93 1775973
     140      94 1774798
     139      95 1769742
     138      96 1766859
     146      89 1779420
     145      90 1782092
     144      91 1783236
     143      92 1783863
     142      93 1782957
     141      94 1781034
     140      95 1777775
     139      96 1773780
     138      97 1768140
     147      89 1783688
     146      90 1787936
     145      91 1788290
     144      92 1790409
     143      93 1788694
     142      94 1788387
     141      95 1784396
     140      96 1781800
     139      97 1775428
     147      90 1792194
     146      91 1794066
     145      92 1795534
     144      93 1795271
     143      94 1794268
     142      95 1791957
     141      96 1788402
     140      97 1783899
     139      98 1778448
     148      90 1797852
     147      91 1799011
     146      92 1801689
     145      93 1800759
     144      94 1801268
     143      95 1798228
     142      96 1796472
     141      97 1790712
     140      98 1787142
     148      91 1804450
     147      92 1806495
     146      93 1806974
     145      94 1806914
     144      95 1805330
     143      96 1802777
     142      97 1798953
     141      98 1794173
     149      91 1809120
     148      92 1812425
     147      93 1812043
     146      94 1813449
     145      95 1811282
     144      96 1810285
     143      97 1805520
     142      98 1802400
     141      99 1795440
     149      92 1816899
     148      93 1818167
     147      94 1818690
     146      95 1817929
     145      96 1816379
     144      97 1813284
     143      98 1809187
     142      99 1803885
     150      92 1822744
     149      93 1823083
     148      94 1825000
     147      95 1823466
     146      96 1823348
     145      97 1819598
     144      98 1817251
     143      99 1810886
     142     100 1806530
     150      93 1828575
     149      94 1830034
     148      95 1829831
     147      96 1829041
     146      97 1826751
     145      98 1823715
     144      99 1819098
     143     100 1813752
     151      93 1833416
     150      94 1836055
     149      95 1835197
     148      96 1835842
     147      97 1832799
     146      98 1831252
     145      99 1825852
     144     100 1822192
     151      94 1840827
     150      95 1841250
     149      96 1841363
     148      97 1839770
     147      98 1837416
     146      99 1833580
     145     100 1828925
     144     101 1823045
     152      94 1846609
     151      95 1846228
     150      96 1847820
     149      97 1845689
     148      98 1844782
     147      99 1840080
     146     100 1837170
     145     101 1830240
     153      94 1851018
     152      95 1852253
     151      96 1852976
     150      97 1852237
     149      98 1850808
     148      99 1847560
     147     100 1843855
     146     101 1838668
     153      95 1856776
     152      96 1859189
     151      97 1857768
     150      98 1857777
     149      99 1854048
     148     100 1851546
     147     101 1845616
     146     102 1841152
     154      95 1862271
     153      96 1863902
     152      97 1864021
     151      98 1863362
     150      99 1861026
     149     100 1857789
     148     101 1853307
     147     102 1848078
     154      96 1869735
     153      97 1868990
     152      98 1869988
     151      99 1867250
     150     100 1865520
     149     101 1860250
     148     102 1856500
     155      96 1874147
     154      97 1874784
     153      98 1875096
     152      99 1873936
     151     100 1871679
     150     101 1867942
     149     102 1863173
     148     103 1857400
     156      96 1879920
     155      97 1879668
     154      98 1881268
     153      99 1879224
     152     100 1878920
     151     101 1874376
     150     102 1871292
     149     103 1864548
     156      97 1885103
     155      98 1886072
     154      99 1885577
     153     100 1884459
     152     101 1881814
     151     102 1877766
     150     103 1872706
     149     104 1866887
     157      97 1889760
     156      98 1892104
     155      99 1890670
     154     100 1890976
     153     101 1887474
     152     102 1885592
     151     103 1879600
     150     104 1875536
     157      98 1896690
     156      99 1896644
     155     100 1896152
     154     101 1894326
     153     102 1891534
     152     103 1887510
     151     104 1882410
     150     105 1876035
     158      98 1902592
     157      99 1901568
     156     100 1902536
     155     101 1899625
     154     102 1898634
     153     103 1893888
     152     104 1890657
     151     105 1883392
     158      99 1907454
     157     100 1907504
     156     101 1906315
     155     102 1904288
     154     103 1901029
     153     104 1896917
     152     105 1891777
     159      99 1912296
     158     100 1913844
     157     101 1911695
     156     102 1911006
     155     103 1906878
     154     104 1904556
     153     105 1898622
     152     106 1893978
     159     100 1918413
     158     101 1917895
     157     102 1916600
     156     103 1914010
     155     104 1910643
     154     105 1906240
     153     106 1900801
     160     100 1924780
     159     101 1922960
     158     102 1923220
     157     103 1919580
     156     104 1918020
     155     105 1912820
     154     106 1909029
     153     107 1901120
     160     101 1929051
     159     102 1928268
     158     103 1926441
     157     104 1923935
     156     105 1920177
     155     106 1915479
     154     107 1909476
     161     101 1934346
     160     102 1934870
     159     103 1931988
     158     104 1930940
     157     105 1926224
     156     106 1923342
     155     107 1916530
     161     102 1939888
     160     103 1938573
     159     104 1936469
     158     105 1933576
     157     106 1929631
     156     107 1924371
     155     108 1918585
     162     102 1946472
     161     103 1944096
     160     104 1943304
     159     105 1939344
     158     106 1937232
     157     107 1931160
     156     108 1926735
     162     103 1950400
     161     104 1948810
     160     105 1946160
     159     106 1943152
     158     107 1938740
     157     108 1933175
     156     109 1926815
     163     103 1955366
     162     104 1955632
     161     105 1952174
     160     106 1950312
     159     107 1944992
     158     108 1941268
     157     109 1933820
     163     104 1960581
     162     105 1958979
     161     106 1956309
     160     107 1952304
     159     108 1947765
     158     109 1941891
     157     110 1934415
     164     104 1966584
     163     105 1964172
     162     106 1963100
     161     107 1958544
     160     108 1955596
     159     109 1948628
     158     110 1943000
     164     105 1970425
     163     106 1968273
     162     107 1965852
     161     108 1961817
     160     109 1956437
     159     110 1949981
     165     105 1975320
     164     106 1975050
     163     107 1971000
     162     108 1969380
     161     109 1962900
     160     110 1958310
     165     106 1980197
     164     107 1977758
     163     108 1974506
     162     109 1970712
     161     110 1965292
     166     106 1986688
     165     107 1983152
     164     108 1981248
     163     109 1976352
     162     110 1973088
     161     111 1965472
     167     106 1991808
     166     107 1989624
     165     108 1986621
     164     109 1983072
     163     110 1978704
     162     111 1973517
     167     107 1995268
     166     108 1993624
     165     109 1988966
     164     110 1986226
     163     111 1979650
     168     107 2001450
     167     108 1999250
     166     109 1995950
     165     110 1991825
     164     111 1987425
     168     108 2005968
     167     109 2001552
     166     110 1999068
     165     111 1993272
     169     108 2011574
     168     109 2008527
     167     110 2004649
     166     111 2000217
     165     112 1995508
     169     109 2014388
     168     110 2011886
     167     111 2006326
     166     112 2003268
     170     109 2021076
     169     110 2017728
     168     111 2013822
     167     112 2009079
     170     110 2024960
     169     111 2019920
     168     112 2016840
     171     110 2031068
     170     111 2027134
     169     112 2022638
     171     111 2033220
     170     112 2030400
     172     111 2040430
     171     112 2036468
     170     113 2031374
     172     112 2043948
     171     113 2037984
     173     112 2050575
     172     113 2045445
     171     114 2040030
     173     113 2051764
     172     114 2048046
     174     113 2059512
     173     114 2054346
     172     115 2048319
     174     114 2062368
     173     115 2055168
     175     114 2068951
     174     115 2063171
     173     116 2056524
     175     115 2069730
     174     116 2064800
     176     115 2077740
     175     116 2071629
     174     117 2064936
     176     116 2079916
     175     117 2072032
     175     118 2072682
